irradiance,temperature_panneau,temperature_ambiante,tension_voc,courant_isc,puissance_mpp,tension_mpp,courant_mpp,resistance_serie,resistance_shunt,fill_factor,efficacite,temps_fonctionnement,humidite,vitesse_vent,facteur_idealite,classe
860.9353,49.0749,17.536,39.7436,7.643,282.4697,34.1873,8.2624,3.8892,2204.6218,65.0,16.4971,29704.1036,55.8287,17.1052,1.5913,6
772.9756,44.2987,28.2475,40.3977,0.0241,0.0,0.1536,0.0,4.8272,1735.8409,44.938,0.0,40700.2153,20.7668,13.3214,1.155,3
827.304,52.9577,16.1264,44.7191,10.7872,404.6669,31.0571,13.0,0.1109,3395.8907,83.8869,18.6062,6371.9398,62.2446,11.8701,1.2294,0
798.1463,47.0329,35.0264,31.3754,7.6328,237.8536,25.4772,9.3359,0.209,486.2394,54.0,13.0728,17179.3992,32.7117,12.9863,1.5752,1
735.3766,34.5561,16.7102,36.924,7.4054,148.1205,32.0932,4.6153,0.5066,877.2978,52.644,7.7822,11643.7728,23.7118,8.4378,1.3079,1
649.8977,43.9695,15.584,32.2946,7.5859,225.2627,37.0579,6.0787,0.6867,972.1659,54.0,12.9467,4154.9989,35.0943,1.9487,1.7052,1
922.5052,51.9033,40.5471,26.806,8.3076,128.5011,24.0749,5.3375,1.1973,610.3469,54.2674,9.7902,15728.8271,60.7983,0.0,1.6382,4
632.0035,71.7653,22.5338,36.3743,0.0127,0.0966,0.6661,0.0,4.3402,3081.7961,46.8735,0.1634,1553.7768,39.2856,18.6594,1.5083,3
568.7181,77.6935,27.3247,31.5221,8.5974,148.0063,21.6927,6.8229,0.7048,596.303,54.6237,8.0275,32286.3235,37.5554,8.1109,1.7091,4
980.2675,22.1419,4.3823,38.3524,7.7176,245.6001,33.7268,7.282,4.6546,1751.7613,65.0,13.4679,11607.6716,49.0496,15.6354,1.7042,6
945.0294,40.9019,13.8159,39.6045,9.2511,160.7939,29.4147,5.4665,4.6557,2546.9449,42.0,16.3375,11278.0013,80.2519,3.9162,1.6369,6
753.7728,54.351,27.0965,34.9985,0.0,0.0,0.0,0.0114,4.9988,4181.5021,44.1723,0.1035,1412.8726,57.5371,10.9848,1.3475,3
485.0331,52.4488,15.2348,28.3597,6.8046,145.3798,21.9686,6.6176,1.6461,417.7283,62.0,7.4775,26326.5207,58.996,7.4439,1.5197,4
504.0624,56.436,11.6928,30.1305,0.0941,0.3322,0.0,0.0,4.6954,8658.7686,41.3463,0.0728,20405.3718,31.3532,8.7833,1.2308,3
833.1044,71.3478,4.4686,43.63,7.3713,296.6184,30.0397,9.8742,3.9176,4212.069,65.0,13.8857,43491.9241,69.4208,10.6779,1.2929,6
652.0431,37.4258,18.8196,42.3672,7.764,345.5537,33.5772,10.2913,0.4081,4504.8268,85.0,17.4636,11416.0394,57.8447,10.0105,1.2586,0
504.1053,32.4103,19.7865,39.3603,5.9931,250.5942,34.1949,7.3284,1.3589,755.8019,68.0,15.0,38353.7971,33.7303,13.3089,1.3285,7
479.0229,20.6716,17.3144,10.2601,0.6084,7.8667,7.123,1.1044,0.2705,110.4242,50.0,1.4284,17569.4916,66.1068,9.2039,1.7328,2
627.7637,60.6437,44.4555,30.6642,8.9043,191.2336,29.6976,6.4394,1.7256,242.2388,62.0,8.957,38498.1039,76.1612,2.4135,1.6607,4
927.793,62.9558,16.31,12.2674,0.448,24.6083,6.6525,3.6991,0.3481,115.282,50.0,1.6632,11265.0429,46.3211,10.6967,1.6201,2
435.5671,58.9613,8.2964,9.4317,1.8858,21.3202,7.3298,2.9087,0.5319,100.0,50.0,1.572,28434.151,44.3503,13.5544,1.6116,2
750.7592,27.7821,8.6969,41.2654,5.9265,168.8891,36.3558,4.6455,0.3461,7206.8679,69.9035,11.7001,6401.1506,13.8468,1.9061,1.1683,5
826.2059,22.1351,2.5961,31.7012,0.0,0.0,0.292,0.0,4.7502,2487.7012,47.2955,0.6778,39312.0616,49.1108,11.2708,1.4588,3
517.789,47.2234,30.3163,17.1921,1.789,35.4942,10.5793,3.3551,0.9181,100.0,50.0,4.6936,24519.8988,67.4401,15.024,1.4861,2
502.961,66.6346,42.091,33.3607,5.2531,188.9947,27.0478,6.9874,0.6224,466.2615,62.0,7.3549,15852.6894,49.1919,0.1737,1.6526,4
647.1805,53.4301,19.9682,46.9026,9.4331,382.8537,34.7916,11.0042,0.4302,6401.5523,85.0,15.8611,16441.5189,25.5111,0.5023,1.1581,0
885.8928,57.6304,15.3112,40.8385,7.0607,183.4847,26.0559,7.042,0.5271,652.1297,54.0,13.1802,2001.3334,62.2581,7.9493,1.5472,1
644.7294,47.5092,16.9166,43.5423,10.7092,381.4234,34.5966,11.0249,0.1918,4839.8489,81.7972,19.8833,17619.4785,53.9363,7.2063,1.1414,0
920.8634,46.7742,17.8093,37.7898,10.4223,345.0993,37.0012,9.3267,0.4729,5481.3337,85.0,18.7215,12161.067,44.9448,0.0,1.2321,0
977.0579,69.8566,12.2652,40.2697,8.6184,187.4959,24.5964,7.6229,3.866,1112.2947,55.3755,9.7405,8869.3601,56.6353,3.9808,1.1559,6
827.6865,24.5668,1.0745,42.5438,9.6509,237.8177,30.3649,7.832,4.4678,5042.3991,56.3172,9.9348,20544.5382,19.2601,6.5411,1.2568,6
632.2063,33.0287,9.0068,36.7308,7.4721,291.8299,30.7214,9.4993,2.4612,2182.5092,68.0,10.0134,45061.6586,23.075,13.7475,1.7613,7
1144.5224,62.3246,20.4668,12.3044,2.3954,21.433,3.3008,6.4933,0.3493,100.0,50.0,0.506,25818.3952,72.8652,4.7269,1.4899,2
454.6093,43.0504,21.9553,41.2994,3.4402,79.3201,33.8988,2.3399,0.3717,2364.8009,58.0,14.2306,11170.9585,57.6549,2.1237,1.2265,5
700.5219,53.0108,17.5461,33.6385,7.5594,304.1306,29.0272,10.4774,4.3196,1945.3323,65.0,16.2726,44144.0986,36.1441,2.0012,1.6835,6
715.8309,36.0464,15.4867,39.1835,5.612,194.3095,31.2092,6.226,0.3228,1257.6647,54.0,8.0574,29497.8473,86.4167,14.5318,1.7327,1
766.7549,37.6006,14.7031,42.3371,8.2845,322.7927,34.5661,9.3384,0.3972,5279.9257,85.0,18.265,3072.7933,35.7754,4.9204,1.3643,0
398.5855,40.6362,38.8632,17.3621,1.2209,15.4825,7.3587,2.104,0.6596,100.0,50.0,1.6571,613.5237,49.9499,0.7784,1.904,2
909.4291,43.5466,20.002,40.8551,9.6492,389.2956,38.6003,10.0853,0.3482,5736.5232,85.0,17.5145,12605.4733,38.472,10.0046,1.1322,0
547.631,43.0775,38.2358,31.8313,7.7859,87.6105,26.5756,3.2966,0.5719,476.3576,40.0,11.1422,19305.4771,39.2903,7.2171,1.4938,4
425.8683,49.3426,27.9379,38.7807,7.5654,223.3007,28.5159,7.8307,1.363,1300.3192,54.0,11.8444,25380.856,31.6164,6.0576,1.4225,1
519.0911,46.5595,25.983,42.3477,5.1546,271.812,34.8674,7.7956,0.934,492.7115,54.0,14.0273,6676.0598,38.2453,11.8317,1.6846,1
421.0197,37.2205,17.8124,42.7327,9.9994,319.9904,27.2799,11.7299,4.2542,2113.4226,65.0,12.5331,38649.0504,35.4577,2.0011,1.7453,6
531.6031,64.0056,37.5703,29.0459,7.9343,191.2351,20.353,9.3959,1.8182,226.2293,62.0,11.5603,30078.1124,76.5251,9.0607,1.8497,4
753.7581,50.923,29.4676,41.0834,9.5467,299.5791,32.1327,9.3232,0.4007,3122.5102,76.3823,16.8724,4337.9511,52.3497,9.8283,1.3783,0
488.6407,45.7015,31.2321,31.8045,9.6084,320.3633,29.8297,10.7398,1.916,855.4998,68.0,11.2096,30524.4676,70.428,4.3759,1.5428,7
407.8652,56.3344,4.5499,37.9922,0.0317,0.7413,0.0,0.0364,4.8082,6877.8506,46.266,0.5993,15348.2745,29.9189,3.0022,1.271,3
917.0519,53.6882,23.1176,39.0044,10.0573,222.6488,26.3241,8.458,2.0172,2034.7365,56.4105,13.5124,32468.4608,73.7114,1.3447,1.62,7
894.6922,53.9389,16.959,32.0327,6.6621,255.1541,27.4498,9.2953,1.1008,2721.1452,68.0,14.1405,30816.4952,26.891,14.3473,1.6574,7
620.0919,39.7524,27.7407,42.9769,6.5961,180.5282,25.3464,7.1224,0.8795,1147.3329,54.0,11.183,26542.6241,66.5106,10.4136,1.6144,1
337.9745,29.8204,34.1602,42.6894,0.0053,0.0,0.0,0.0,5.0,1954.2657,41.3438,0.0584,1359.9019,37.4959,15.9746,1.1754,3
1015.0688,60.3852,11.0178,34.2473,7.9061,246.876,26.7252,9.2376,2.547,2489.3554,68.0,10.5596,41820.2478,36.9472,0.714,1.3027,7
534.3478,59.1807,14.1143,38.8407,4.6109,106.2467,30.3558,3.5,0.6313,7669.5391,58.0,13.6067,21077.5074,19.5129,4.2854,1.236,5
484.7942,54.6647,30.574,40.8982,3.6097,81.7686,30.0013,2.7255,0.7706,5609.8135,58.0,15.1763,32890.0794,15.1467,8.3925,1.1299,5
1112.9137,69.1862,33.179,36.8459,6.4205,293.022,36.4728,8.034,2.0549,2473.3563,68.0,13.8496,48275.2823,26.9798,4.3507,1.5419,7
893.9341,31.8725,33.1051,35.8571,5.9353,153.0467,26.9167,5.6859,0.3833,725.8544,54.0,9.8884,31131.263,69.3945,6.3663,1.7327,1
757.093,39.084,31.2781,43.3257,9.5512,302.3719,34.7969,8.6896,4.1389,2411.7579,65.0,16.1447,27865.497,86.59,14.1414,1.5333,6
1008.6435,15.0,38.2313,39.6952,7.2917,189.6228,29.3424,6.4624,4.3858,977.7282,62.5434,11.5785,14352.5014,54.3489,10.1195,1.6537,6
355.8481,49.3923,23.84,12.5782,1.3794,24.7069,12.1236,2.0379,0.5083,100.0,50.0,4.2196,16378.8319,50.8278,1.7171,1.558,2
956.3402,63.816,38.8447,30.8864,8.3594,86.8207,23.718,3.6605,0.8552,209.9688,40.0,5.815,27762.6397,34.8094,9.23,1.8651,4
854.6899,77.8277,28.4095,32.6658,9.8671,252.2552,35.5105,7.1037,1.3022,1395.314,68.0,14.0444,33490.5879,45.5742,11.5084,1.2128,7
971.981,59.7673,31.6216,39.3907,8.1304,362.0923,35.5043,10.1985,0.408,5710.3166,85.0,16.5415,12687.695,29.3121,12.1043,1.3302,0
574.0828,71.6218,33.7291,36.1939,7.7025,272.2789,33.1817,8.2057,4.1952,1976.0619,65.0,10.952,32748.8967,78.8834,14.213,1.7461,6
764.6364,58.1592,26.3394,39.4157,6.5115,133.6676,23.5104,5.6855,1.2031,392.5466,51.5805,10.7327,21079.5562,79.6799,9.5489,1.3163,1
619.5903,49.2935,40.14,41.8976,0.0,0.0,0.109,0.0,4.9827,4785.3595,44.2296,0.9582,13901.6475,73.1218,17.8815,1.3521,3
727.4783,45.4106,31.6607,38.7677,11.2325,353.5649,39.5754,8.934,0.5458,8659.4623,81.1934,19.0556,14902.3412,66.7147,3.7354,1.3338,0
361.3769,56.9857,12.5508,41.8785,3.6929,99.9117,29.6826,3.366,0.9193,6552.1339,63.4591,12.9334,28564.6188,75.2936,4.705,1.3742,5
574.9225,21.608,16.8689,36.3088,9.1784,338.5215,34.7073,9.7536,4.4399,4906.2901,65.0,14.6778,34217.6529,22.5138,11.3591,1.5004,6
651.301,62.1544,19.599,36.9452,9.8045,316.1549,31.958,9.8928,0.3064,4842.2886,85.0,21.1894,14823.6156,56.9449,10.5223,1.1543,0
1039.5932,43.6813,37.9797,20.3526,6.9788,164.3529,17.7849,9.2411,1.7328,154.5623,62.0,6.2282,39991.355,77.0634,12.1654,1.7372,4
641.0202,79.6821,17.2778,29.9838,7.5634,164.1761,19.5694,8.3894,1.4535,159.7769,62.0,8.7562,6539.7903,47.0667,7.8792,1.9375,4
627.3917,35.2352,2.8098,31.947,0.0,0.0,0.0,0.0,4.6763,4168.0204,48.6318,0.0,40566.7992,23.5853,17.2519,1.386,3
933.0888,25.9057,25.3149,33.2974,7.6471,216.3473,27.8522,7.7677,0.9336,1144.3917,68.0,8.8551,45785.2205,73.6923,2.1403,1.3719,7
1039.8646,23.2419,27.0816,4.3327,2.0296,28.4977,11.5883,2.4592,0.5422,137.1653,50.0,1.9732,4686.5983,61.8055,1.8703,1.6411,2
1110.4432,58.6915,23.4477,23.8908,5.6399,109.594,22.1299,4.9523,0.4635,534.9923,62.0,8.3357,32114.8247,88.7444,0.0,1.9304,4
936.339,41.7622,10.8803,31.7642,7.6786,185.7287,35.6505,5.2097,0.1824,894.0643,54.0,10.2916,2278.9594,42.2922,3.6238,1.3597,1
396.0239,33.3099,25.1393,41.8784,3.8493,96.845,33.8099,2.8644,0.3059,6243.9669,58.0,12.7572,17283.6073,56.2773,8.1175,1.1216,5
1115.4262,15.0,27.7562,33.7262,0.0,0.0,0.0,0.0059,4.7166,8544.2219,45.4867,0.0,34922.3175,45.6387,20.0,1.0762,3
588.117,55.2404,9.5036,40.4253,6.4748,140.3358,30.8466,4.5495,1.4739,1205.1371,54.0,11.6149,12417.2255,59.9032,4.3443,1.4648,1
508.5169,49.1854,11.1629,39.0549,6.6197,192.1417,26.6533,7.2089,0.7444,1067.2224,54.0,11.7685,38679.352,19.2758,3.3747,1.2734,1
448.54,42.1938,30.5024,35.4253,4.7547,107.9645,30.8287,3.5021,0.5408,2441.0338,60.4086,12.1651,12808.2737,50.0874,20.0,1.1675,5
931.4532,70.5159,32.5245,39.4137,10.1531,280.7761,27.9876,10.0322,1.5695,2817.4773,68.0,11.4151,34695.2848,40.9093,8.7766,1.7817,7
759.7433,32.1387,6.1271,44.8671,5.6673,141.6842,36.4373,3.8884,0.9011,6845.7343,58.4732,14.6836,7367.0045,37.5904,3.7733,1.1895,5
217.663,40.4769,-1.63,41.0868,0.0,0.0,0.1937,0.0,4.3633,4956.0887,46.2901,0.1643,3400.3162,49.9612,10.3962,1.255,3
377.937,48.5035,7.4682,32.6294,9.615,240.4427,28.6303,8.3982,1.1649,2092.4596,68.0,13.2529,44135.2506,36.7411,17.2668,1.7294,7
745.9773,27.5028,32.4739,44.8966,5.9915,144.3928,29.7263,4.8574,0.8825,4039.6622,58.0,11.4173,32902.3899,15.1264,19.5571,1.512,5
858.3556,37.7781,25.2491,36.5557,7.3911,255.2742,34.8906,7.3164,1.5282,939.4881,54.0,9.4776,38364.4559,74.7162,4.2829,1.5563,1
357.3456,39.7492,-1.45,27.7561,0.0324,0.0,0.0333,0.0688,4.2137,4107.0188,44.087,0.1127,38954.0232,33.6734,2.8273,1.0418,3
814.3858,27.2712,6.1511,38.4059,6.6834,272.0138,30.8878,8.8065,3.7994,3990.1581,65.0,13.236,30307.5997,76.9471,4.5324,1.3915,6
879.0243,53.7487,30.7211,31.6936,6.3402,141.5425,31.1119,4.5495,0.7034,1482.6886,54.0,7.3243,16655.4752,18.6059,6.4065,1.6556,1
465.3673,47.8752,14.2539,37.366,6.1838,307.9544,32.2191,9.5581,2.193,1572.9491,68.0,9.8659,43282.6988,44.2464,14.7957,1.6606,7
805.6128,55.0785,25.6137,38.5515,9.2779,386.6542,29.7935,12.9778,0.3658,6039.1925,85.0,18.5379,17677.3045,65.7246,6.4483,1.3203,0
1080.8822,81.8477,16.9372,24.3569,8.1493,80.0798,18.5159,4.3249,1.0935,235.9288,40.0,9.8731,22382.9046,47.5666,4.865,1.8109,4
635.88,56.8012,31.2641,34.262,5.2568,127.7418,29.059,4.3959,0.6525,3172.6292,75.7434,13.8972,30795.1284,74.5565,15.0858,1.4427,5
1015.6394,33.996,11.3934,37.0086,3.8292,128.7707,31.1696,4.1313,1.1009,976.3043,54.0,14.048,15290.2247,68.1217,3.4861,1.7236,1
717.822,32.648,31.6313,27.3103,5.537,94.4255,23.8641,3.9568,0.8692,166.5664,62.0,11.5555,27717.8947,66.1577,2.592,1.5511,4
674.2797,40.1726,13.3011,44.8836,9.2668,410.7836,33.69,12.193,0.4074,4417.4711,85.0,19.723,19037.3096,45.8869,4.6211,1.1433,0
655.1806,45.7276,35.6847,5.7638,0.2763,26.7479,9.6728,2.7653,0.3752,117.0355,50.0,4.6915,15887.3707,42.1262,11.539,1.6463,2
671.5335,27.9153,9.0606,38.8503,0.0,0.8319,0.2823,0.0,4.8962,4517.8274,46.4792,0.1143,32250.3271,33.5181,7.9898,1.1098,3
749.0848,22.2824,25.9254,32.9633,5.9805,153.1165,31.8352,4.8097,0.4436,5276.3532,78.0,15.0241,3853.0905,42.7975,17.3515,1.2421,5
788.9736,57.0595,34.8964,44.5223,8.8029,298.1572,29.8761,9.9798,0.4723,7211.8706,76.0754,20.2633,15986.1636,54.6151,8.2427,1.4865,0
758.7148,49.6608,13.1032,30.6267,5.8388,153.6997,27.398,5.6099,0.3981,1511.7568,54.0,9.1603,547.2596,53.4477,11.3599,1.3034,1
951.2827,47.1789,20.4828,40.5149,8.8131,413.5364,37.1192,11.1408,0.6631,6273.8179,85.0,19.0011,2679.3562,60.328,8.7389,1.2076,0
447.0873,31.6894,31.0965,28.846,0.0436,0.6743,0.9118,0.0,4.7531,5737.4153,48.4084,0.074,11501.7899,20.8085,0.2659,1.2428,3
642.9822,27.5564,8.7351,38.5569,9.0793,337.2252,29.5459,11.4136,4.5514,732.1375,65.0,17.617,39383.5177,83.5887,15.5942,1.4516,6
972.7246,60.281,16.4339,43.2632,8.1482,345.2009,37.9115,9.1054,0.4799,3347.4412,85.0,16.022,15039.9973,54.4928,2.1814,1.1466,0
455.7578,32.9955,13.3493,30.1155,7.149,215.8952,36.4679,5.9201,1.4899,279.7089,54.0,13.0252,6804.8452,23.7809,6.2427,1.6818,1
539.5529,58.5978,11.7318,33.0693,8.0041,297.5051,38.6487,7.6977,3.8706,3073.3144,65.0,9.2791,19989.9048,85.3212,9.4651,1.6436,6
620.8091,61.3138,23.1565,9.1661,2.1269,13.1926,8.9874,1.4679,0.88,100.0,50.0,1.9953,23615.9179,44.1472,9.575,1.6757,2
481.9269,40.1235,29.0348,30.4677,5.2264,193.1393,25.1942,7.666,1.5153,1280.9906,54.0,9.0673,16931.3045,67.7991,1.3802,1.6517,1
1039.8531,36.7742,29.5455,45.6562,10.2408,399.8861,35.0966,11.3939,0.4726,8376.9107,85.0,18.4251,16170.9872,64.4771,5.7331,1.166,0
575.9429,41.7539,22.5022,42.0324,4.3104,103.4099,29.9545,3.4522,0.6645,7174.0198,58.1091,12.7864,34481.2148,63.1799,0.7541,1.4151,5
625.62,62.3036,30.65,22.9893,8.5542,162.019,23.6631,6.8469,1.2119,603.5375,62.0,8.6464,17597.4021,63.1412,5.1511,1.7961,4
658.9845,36.8338,35.2978,34.8078,5.2011,127.1658,27.6125,4.6054,0.884,430.3703,62.0,6.5972,10889.8758,71.3397,1.4979,1.5966,4
608.3125,31.3889,10.0874,37.61,6.5322,242.455,26.0334,9.3132,4.008,2606.3891,65.0,16.8169,20993.019,49.9166,15.9562,1.6193,6
1143.7917,43.3267,5.7086,13.9714,0.9165,21.9125,11.9846,1.8284,0.3735,100.0,50.0,2.3753,1030.7494,40.4203,3.7251,1.627,2
724.7264,56.1971,31.953,14.4971,2.0746,31.8087,3.4377,9.253,0.6868,127.5035,50.0,1.0131,19251.0623,31.0228,0.1007,1.5528,2
418.7613,39.7492,19.8252,33.5548,3.6874,102.2226,32.2217,3.1725,0.7362,2375.0804,78.0,12.9126,19080.3838,44.0286,5.6163,1.1464,5
371.8027,62.5919,9.6229,34.6132,9.3325,349.2005,36.2446,9.6346,4.9242,3470.3189,65.0,14.9159,16680.0551,40.358,10.9777,1.6089,6
1029.808,43.73,24.272,31.1237,6.7189,168.6041,28.2094,5.9769,0.8781,1418.7347,54.0,8.9525,34374.8892,53.5477,4.4713,1.3517,1
1062.3282,36.3483,25.9886,10.4251,1.1061,41.6459,3.0623,13.0,0.4809,103.4941,50.0,3.5479,9479.1463,29.3826,12.5962,1.745,2
796.5087,33.5793,34.23,37.3027,4.485,158.7119,34.9473,4.5415,0.6369,1311.7263,54.0,13.4636,1332.6352,48.9923,0.0,1.6298,1
645.0474,71.9061,28.0093,32.8188,8.0281,126.5614,38.3222,3.3026,4.5326,3168.9971,46.0687,10.6125,13192.6422,89.633,15.7211,1.8009,6
971.1162,26.005,10.9418,43.9051,11.3764,341.1584,34.1381,9.9935,0.3279,8010.1789,68.3023,17.2734,8105.1851,25.5486,8.3893,1.4458,0
1030.6823,71.0778,28.0346,32.6141,7.5317,240.3387,34.0884,7.0504,1.2993,1887.3222,68.0,11.6492,31591.4417,40.7619,5.0639,1.7742,7
648.4954,53.3396,39.3856,38.5239,7.9982,204.3735,34.4762,5.928,2.1954,692.2051,67.3324,12.0642,44422.8545,84.9712,10.8109,1.58,7
608.808,36.1912,39.5461,37.2132,9.0257,175.9023,24.4762,7.1867,4.199,1467.3851,56.1997,11.0411,8704.2523,75.1993,5.8097,1.3716,6
354.3852,23.4663,13.0252,35.1015,3.0123,79.7934,37.7447,2.114,1.0116,7199.9756,74.3201,14.2482,34255.4318,15.246,20.0,1.2504,5
709.0182,25.0274,25.4824,4.9859,2.3793,36.6972,12.2406,2.998,0.2568,108.5168,50.0,2.3879,28239.2625,78.0311,12.0341,1.5011,2
840.8205,70.0244,22.1565,7.8057,2.2525,41.4814,9.3048,4.4581,0.3538,100.0,50.0,4.7422,6272.7762,49.8087,5.1258,1.8225,2
842.8298,50.0477,21.3628,25.8785,8.1887,141.3773,20.3683,6.9411,1.8387,203.2799,62.0,8.9783,11928.9367,74.809,9.8033,1.7175,4
614.7719,69.3848,27.227,36.09,8.9573,211.232,25.553,8.2664,1.5576,1086.8771,67.2303,10.6777,40315.0952,22.0349,12.8803,1.785,7
889.7617,49.6027,41.2643,32.4009,10.1106,366.0079,36.3937,10.0569,3.9677,3663.8529,65.0,13.677,43313.2557,36.8597,10.5636,1.3758,6
697.835,35.2233,45.0,30.9804,7.2284,212.3377,27.2399,7.7951,0.6205,276.9975,62.0,11.4956,28989.8818,63.1275,10.6753,1.7706,4
675.0701,46.3218,24.4429,34.9438,5.1125,142.1612,29.4602,4.8255,0.8918,2251.0126,77.9071,14.0168,28438.3506,28.0541,15.6393,1.2845,5
540.6605,69.2571,36.2412,30.7523,7.5346,117.2043,23.2489,5.0413,1.7972,268.065,48.602,8.2773,12550.5363,60.7706,9.4076,1.8217,4
433.6342,54.0055,10.3781,39.0205,7.3545,306.1911,29.512,10.3751,1.1325,1020.1547,68.0,13.7525,32350.1896,59.7192,17.6291,1.5015,7
797.5572,69.9259,10.2495,35.6176,6.813,176.9491,35.294,5.0136,3.8363,1043.5562,65.0,9.5537,43472.5392,39.6485,0.0,1.7609,6
1008.3571,29.8678,21.4366,33.5099,6.2747,248.4319,30.6743,8.099,0.8398,915.2047,68.0,14.7046,41378.9749,62.4528,13.827,1.576,7
355.4681,54.1199,5.8224,34.6551,3.1867,73.7046,31.6864,2.3261,0.4834,6165.1166,67.2962,12.2696,27419.2076,32.5683,8.5403,1.2631,5
942.145,32.6957,23.4662,29.5488,6.4524,146.8571,32.8169,4.475,0.9579,430.328,54.0,8.8125,35454.4882,58.2052,7.6631,1.6131,1
815.5804,54.2583,27.7512,38.7224,7.1066,202.7779,29.5555,6.8609,1.5205,1479.4996,54.0,10.8579,25179.6143,71.801,6.4706,1.839,1
927.656,65.5087,22.6532,33.2396,0.0,0.0,0.2385,0.0064,4.1106,4376.1006,48.0727,0.0,35582.6946,81.4417,13.989,1.3684,3
594.5518,69.7236,27.0154,16.1813,0.6435,33.9902,2.7162,12.5141,1.0688,100.0,50.0,2.7714,22567.2577,34.7711,13.7787,1.9745,2
619.6525,31.5801,8.7982,33.7476,4.3726,251.307,35.6765,7.0441,0.7838,1519.0449,54.0,11.6688,7598.7587,22.7946,9.2176,1.5194,1
612.3463,41.017,40.1501,32.7817,5.0725,126.323,37.025,3.4118,0.2335,6576.2974,74.8371,12.1001,23752.7312,29.7535,3.0505,1.483,5
698.1415,55.9764,31.0502,35.3415,8.2913,173.3446,29.4452,5.887,0.6648,417.1128,61.1978,4.9208,32255.4783,94.1601,13.6905,2.0,4
652.0178,38.1233,24.6097,31.1619,8.6584,188.9762,28.0306,6.7418,1.7391,2337.8398,68.0,13.4481,47877.8771,37.4386,12.6804,1.4585,7
680.3329,29.5736,17.0176,32.5795,5.2518,135.0334,35.0663,3.8508,0.8469,7934.2332,78.0,14.7044,25559.1733,24.7013,0.0,1.225,5
658.9894,55.6668,32.2544,38.4148,6.6987,252.3064,30.7845,8.1959,2.4279,2679.1981,68.0,12.6246,33525.3018,22.0337,10.8912,1.335,7
923.528,41.8873,26.2355,36.2356,9.7386,270.053,27.3105,9.8882,1.1637,656.1797,68.0,13.0892,35263.3299,32.1617,2.1667,1.8327,7
439.2249,61.1736,12.8381,39.6486,9.4015,266.1406,29.3906,9.0553,1.3096,1845.7622,68.0,12.9363,30363.6058,64.5837,3.9766,1.273,7
579.4903,53.1541,37.9523,40.211,5.2061,114.32,29.5665,3.8665,0.4994,6934.4524,58.0,15.1635,16438.9824,66.4886,1.8754,1.4352,5
969.604,50.0137,31.506,38.7729,9.0048,310.0902,33.17,9.3485,4.5618,846.6443,65.0,11.4461,40315.1978,44.4549,8.7575,1.2772,6
956.7873,15.0,34.3159,38.0397,0.0,0.0,0.1209,0.0651,4.3959,2516.0046,42.747,0.0628,9244.1636,88.1118,10.2332,1.4764,3
709.8016,32.6952,11.8429,8.277,2.1555,10.7458,13.8969,0.7733,0.173,101.7791,50.0,4.2819,16626.1671,48.1309,6.7808,1.6408,2
540.6228,31.0725,3.6379,30.3329,0.0404,0.0,0.0,0.0355,4.8624,5473.6136,43.5397,0.2836,11535.9799,19.4894,8.2112,1.1515,3
1042.1349,28.8319,39.0097,36.9138,7.4873,231.3357,28.7649,8.0423,2.0303,1583.9552,68.0,12.2368,31073.1399,31.323,10.094,1.7117,7
257.0921,38.3675,31.4752,19.3964,1.3487,8.4322,7.1215,1.184,0.6089,100.0,40.0,1.4462,29396.0093,77.7661,16.474,1.8199,2
621.687,60.4428,12.0055,36.9671,5.5363,123.8175,28.3751,4.3636,0.4025,4859.7519,61.8363,10.8222,4603.3537,17.0275,14.006,1.1781,5
525.7037,79.5672,20.466,30.3768,6.0552,230.0636,29.8463,7.7083,1.6731,1917.6668,68.0,13.5439,47222.3136,46.3384,14.9409,1.4677,7
1097.6059,54.6682,29.5788,5.5999,2.2644,33.9442,10.4039,3.2626,0.206,100.0,50.0,2.6056,27005.9305,31.5142,8.7017,1.8784,2
516.681,61.1907,12.1278,36.5437,0.0,0.1646,0.5209,0.0,4.6262,7179.142,49.1007,0.1919,34331.7856,52.3982,13.4951,1.0,3
795.4559,29.3695,3.2746,28.9428,0.0,0.3941,0.0,0.0,4.5759,2298.711,41.7811,0.0,32838.2868,68.963,13.6152,1.1765,3
704.8225,38.1612,26.444,7.77,2.0177,23.6048,8.4723,2.7861,0.9258,127.9251,50.0,1.7593,1207.6061,79.3574,17.1668,1.6803,2
1063.9385,38.1595,6.7573,30.4345,9.5547,282.7657,26.7522,10.5698,1.4717,2300.1276,68.0,15.0,42363.0285,26.5651,9.0252,1.6376,7
444.8459,66.6945,17.9062,28.4116,8.5767,106.4878,29.5045,3.6092,2.2202,321.1769,45.9153,4.6054,19042.6249,49.9516,15.9628,1.8578,4
872.1789,23.8918,15.9107,41.1955,3.7444,150.6344,30.9622,4.8651,0.9726,1387.6807,54.0,8.3753,34248.1829,33.5675,5.1482,1.7072,1
1073.1712,51.9748,15.7504,31.0241,6.0629,308.6996,31.0298,9.9485,1.8241,869.297,68.0,13.2355,38602.7045,57.2017,5.648,1.85,7
418.5157,36.3912,34.8506,6.27,1.9026,22.1686,3.7731,5.8754,0.218,128.6808,50.0,4.4722,23308.3439,54.4663,0.0,1.7188,2
